Feature,Mean,Standard Deviation
Feature 14099,3.482063122687991e-16,0.9999999999999998
Feature 14100,-1.7219811435350865e-15,0.9999999999999998
Feature 14101,-1.9110975428433943e-14,0.9999999999999999
Feature 14102,5.9583651144314655e-15,1.0000000000000002
Feature 14103,-4.32381403408561e-15,1.0
Feature 14104,-5.278605835263245e-16,0.9999999999999999
Feature 14105,9.310734001970062e-15,1.0
Feature 14106,-3.256738313372022e-15,1.0
Feature 14107,8.564865988153707e-15,1.0000000000000002
Feature 14108,2.176037128265307e-15,1.0
Feature 14109,-6.755202458014702e-15,1.0
Feature 14110,7.507126233783559e-15,1.0
Feature 14111,2.6357703898259968e-15,1.0
Feature 14112,7.93809462606987e-16,1.0
Feature 14113,5.238234088913238e-16,1.0
Feature 14114,1.495975060999461e-14,1.0
Feature 14115,4.792126291745676e-15,1.0000000000000002
Feature 14116,-2.586819647376615e-15,0.9999999999999999
Feature 14117,1.4804824033376462e-14,1.0
Feature 14118,4.32179544676811e-15,1.0000000000000002
Feature 14119,7.246728469826022e-16,1.0
Feature 14120,-1.9767016306621537e-15,0.9999999999999999
Feature 14121,-3.844399546179292e-15,0.9999999999999996
Feature 14122,3.97257984084056e-15,0.9999999999999997
Feature 14123,-4.6165091951231506e-15,0.9999999999999999
Feature 14124,5.5842325713035216e-15,0.9999999999999998
Feature 14125,8.01480094413488e-15,1.0
Feature 14126,2.503048273700353e-16,1.0
Feature 14127,5.53496642458578e-15,0.9999999999999999
Feature 14128,-1.993354976031531e-15,1.0
Feature 14129,6.598004970664368e-15,1.0
Feature 14130,-4.567053805844394e-16,1.0
Feature 14131,-4.773959005888173e-16,1.0000000000000004
Feature 14132,1.1653304583929144e-14,1.0000000000000002
Feature 14133,2.3072453039028253e-15,0.9999999999999999
Feature 14134,-3.0864200084579353e-15,1.0
Feature 14135,9.57819682153885e-15,1.0
Feature 14136,1.4829047081186466e-15,1.0
Feature 14137,-5.471507085791865e-15,1.0000000000000002
Feature 14138,3.5523351936784696e-15,1.0
Feature 14139,-4.3803344789756175e-15,1.0
Feature 14140,-4.68211328294191e-15,1.0
Feature 14141,6.306066779870889e-15,1.0
Feature 14142,2.0165687301827844e-15,1.0
Feature 14143,3.177761084574823e-15,1.0
Feature 14144,-3.104587294315438e-15,0.9999999999999998
Feature 14145,9.00289943605127e-16,1.0000000000000002
Feature 14146,-2.4321453941731554e-15,1.0
Feature 14147,7.428401328401047e-16,0.9999999999999997
Feature 14148,2.914840086470411e-15,1.0000000000000002
Feature 14149,2.7861551449797677e-15,0.9999999999999999
Feature 14150,-3.518397694402996e-15,0.9999999999999998
Feature 14151,3.926152332538054e-15,0.9999999999999997
Feature 14152,-7.378441292292915e-15,1.0
Feature 14153,-1.0688419846164007e-15,1.0000000000000002
Feature 14154,4.138104000875583e-16,0.9999999999999998
Feature 14155,1.888388435521516e-15,0.9999999999999997
Feature 14156,-7.983512840713625e-15,0.9999999999999999
Feature 14157,7.408215455226045e-16,0.9999999999999998
Feature 14158,2.8563010542629027e-15,0.9999999999999999
Feature 14159,6.435256368190907e-15,1.0
Feature 14160,-4.549895813645642e-15,1.0
Feature 14161,3.539088214407374e-15,0.9999999999999999
Feature 14162,7.398122518638544e-15,1.0000000000000002
Feature 14163,-1.259648950803115e-14,0.9999999999999998
Feature 14164,-2.7967527283966444e-15,1.0000000000000004
Feature 14165,-6.329280534022142e-15,0.9999999999999999
Feature 14166,-3.801504565682411e-15,1.0
Feature 14167,-1.439454616109453e-14,0.9999999999999999
Feature 14168,2.2345761604728152e-14,0.9999999999999998
Feature 14169,8.760668957951235e-16,1.0
Feature 14170,3.7843465734836585e-15,0.9999999999999993
Feature 14171,-7.60591085063373e-15,0.9999999999999998
Feature 14172,-5.192815874269482e-15,1.0000000000000004
Feature 14173,9.053364118988776e-16,1.0000000000000002
Feature 14174,-1.1187010913586578e-14,1.0
Feature 14175,-6.855122530230966e-15,1.0000000000000002
Feature 14176,3.753058470062404e-15,0.9999999999999996
Feature 14177,-1.073737058861339e-14,1.0000000000000002
Feature 14178,2.6870677400319726e-14,1.0
Feature 14179,3.4931653529342427e-15,0.9999999999999998
Feature 14180,-1.4493456939652044e-15,0.9999999999999997
Feature 14181,-1.6360650208339808e-14,0.9999999999999999
Feature 14182,2.582782472741614e-15,0.9999999999999999
Feature 14183,-1.5426044280337174e-14,1.0
Feature 14184,2.418267606365341e-15,0.9999999999999997
Feature 14185,6.10017087348586e-15,1.0
Feature 14186,1.454392162258955e-15,1.0
Feature 14187,5.9306095388158366e-15,0.9999999999999998
Feature 14188,3.938263856443056e-15,1.0
Feature 14189,5.122669964986347e-15,0.9999999999999996
Feature 14190,1.035636223243521e-14,1.0
Feature 14191,3.8756876496005463e-16,1.0
Feature 14192,5.020226658623208e-15,0.9999999999999999
Feature 14193,-3.845408839838042e-15,1.0
Feature 14194,2.404137495142839e-15,1.0
Feature 14195,1.1339414256057848e-15,0.9999999999999999
Feature 14196,-2.921905142081662e-15,1.0000000000000002
Feature 14197,3.742019320669824e-15,1.0
Feature 14198,-6.055761952500853e-16,1.0
Feature 14199,4.152738758927461e-15,1.0
Feature 14200,2.3859702092853365e-15,1.0000000000000002
Feature 14201,8.209594620273658e-15,1.0
Feature 14202,-7.406196867908544e-15,1.0
Feature 14203,-1.1021486753551554e-15,1.0
Feature 14204,-1.3771811973645692e-15,1.0000000000000002
Feature 14205,1.63202784619898e-15,1.0
Feature 14206,-1.0668233972989004e-15,1.0
Feature 14207,-5.24832702550074e-16,1.0000000000000002
Feature 14208,-1.7067155769464907e-15,1.0000000000000002
Feature 14209,-2.9236714059844744e-14,1.0
Feature 14210,-1.1304088978001594e-15,0.9999999999999997
Feature 14211,8.950416165796263e-15,1.0
Feature 14212,-2.576222063959738e-15,1.0
Feature 14213,-7.746328830907342e-15,1.0
Feature 14214,3.070775956747308e-15,0.9999999999999997
Feature 14215,-1.0407836209031468e-14,0.9999999999999997
Feature 14216,3.623364234913011e-16,0.9999999999999999
Feature 14217,-4.066444151104323e-15,1.0
Feature 14218,2.8542824669454026e-15,0.9999999999999996
Feature 14219,-1.9050417808908937e-15,1.0000000000000002
Feature 14220,2.220446049250313e-16,1.0000000000000002
Feature 14221,-1.7745401108145003e-14,1.0
Feature 14222,4.884981308350689e-16,1.0000000000000002
Feature 14223,3.71975177932365e-15,1.0
Feature 14224,-5.551115123125783e-17,1.0
Feature 14225,1.858614272588387e-15,1.0
Feature 14226,-5.940954798818025e-15,1.0000000000000002
Feature 14227,7.670631806501082e-16,0.9999999999999997
Feature 14228,8.264222639553509e-15,0.9999999999999997
Feature 14229,1.2141802714764212e-14,1.0
Feature 14230,1.7961389951117532e-14,0.9999999999999997
Feature 14231,-6.308085367188389e-16,1.0000000000000002
Feature 14232,4.586735032190022e-15,1.0
Feature 14233,-2.2204460492503132e-17,0.9999999999999999
Feature 14234,-1.1604353841479762e-15,0.9999999999999999
Feature 14235,-7.628746119662951e-15,0.9999999999999999
Feature 14236,-9.335966343438817e-17,1.0000000000000002
Feature 14237,7.929010983141118e-15,1.0000000000000002
Feature 14238,-1.7440594423202459e-15,0.9999999999999999
Feature 14239,-1.4130111222501992e-16,0.9999999999999999
Feature 14240,-5.46027869383827e-16,1.0000000000000002
Feature 14241,-1.1124245464183053e-14,1.0
Feature 14242,2.588459749572084e-15,1.0
Feature 14243,-2.7864074683944554e-15,0.9999999999999997
Feature 14244,8.039023991944883e-15,1.0
Feature 14245,8.447787923738691e-16,0.9999999999999999
Feature 14246,1.4473271066477041e-15,0.9999999999999994
Feature 14247,-2.9470113218430716e-15,0.9999999999999998
Feature 14248,-8.22372473149616e-15,0.9999999999999998
Feature 14249,-2.263845676576569e-15,0.9999999999999999
Feature 14250,4.0371746350005696e-15,1.0
Feature 14251,-4.166364223320587e-15,1.0
Feature 14252,1.4231040588377007e-15,1.0
Feature 14253,2.5676430678603622e-15,1.0
Feature 14254,3.204658760580514e-14,1.0
Feature 14255,3.3044274387479657e-15,1.0000000000000002
Feature 14256,7.471800955727303e-15,1.0
Feature 14257,1.0951088520853732e-14,1.0000000000000002
Feature 14258,1.100130088037655e-15,0.9999999999999999
Feature 14259,-7.065055611250996e-17,0.9999999999999997
Feature 14260,-5.1620324176776025e-15,1.0000000000000002
Feature 14261,3.557760147094252e-15,1.0
Feature 14262,2.609427825332618e-14,1.0000000000000002
Feature 14263,1.3042092658369339e-14,1.0000000000000002
Feature 14264,1.251760690051446e-15,1.0
Feature 14265,-1.2111523905001707e-17,1.0000000000000004
Feature 14266,7.59190690111857e-15,1.0000000000000002
Feature 14267,-1.361032498824567e-14,0.9999999999999997
Feature 14268,-4.270321470171852e-15,0.9999999999999999
Feature 14269,1.138129994289598e-14,1.0
Feature 14270,-1.0578406837360241e-14,1.0
Feature 14271,2.5010296863828527e-15,0.9999999999999999
Feature 14272,-9.263801846838181e-15,1.0000000000000002
Feature 14273,1.2061059222064201e-14,0.9999999999999999
Feature 14274,1.1712852909795402e-15,0.9999999999999998
Feature 14275,1.779384720376501e-15,1.0000000000000002
Feature 14276,2.842170943040401e-15,0.9999999999999997
Feature 14277,-2.2742414012616956e-14,1.0000000000000002
Feature 14278,1.312081756375185e-15,0.9999999999999999
Feature 14279,-7.478866011338554e-16,0.9999999999999999
Feature 14280,-3.562806615388002e-16,0.9999999999999999
Feature 14281,2.440472066857844e-15,1.0000000000000002
Feature 14282,6.347447819879645e-15,0.9999999999999997
Feature 14283,-1.772824311594625e-14,1.0000000000000002
Feature 14284,-2.209596142418749e-15,1.0000000000000002
Feature 14285,2.539382845415358e-15,0.9999999999999997
Feature 14286,-1.6148698540002276e-17,1.0
Feature 14287,5.058579817655713e-15,0.9999999999999999
Feature 14288,1.723368922315868e-15,1.0
Feature 14289,-2.880524102072906e-15,0.9999999999999999
Feature 14290,6.507168541376855e-15,1.0000000000000002
Feature 14291,-6.229360461805878e-15,0.9999999999999999
Feature 14292,2.984985995753546e-15,0.9999999999999999
Feature 14293,-1.0277132680223323e-15,0.9999999999999999
Feature 14294,1.7899823037933773e-14,0.9999999999999998
Feature 14295,2.3577099868403326e-15,1.0
Feature 14296,-1.4870932768024596e-14,0.9999999999999997
Feature 14297,1.2452412838244568e-14,1.0
Feature 14298,9.630080823683974e-15,0.9999999999999999
Feature 14299,1.156145886098288e-15,0.9999999999999999
Feature 14300,-4.089405581840889e-15,0.9999999999999999
Feature 14301,-1.2785732069046802e-14,0.9999999999999998
Feature 14302,7.303722021118568e-15,1.0000000000000002
Feature 14303,1.2260394719667354e-14,0.9999999999999997
Feature 14304,-2.2348284838875025e-15,1.0000000000000002
Feature 14305,-2.2602122194050688e-14,0.9999999999999999
Feature 14306,6.091087230557109e-15,0.9999999999999998
Feature 14307,-5.668193187540799e-15,0.9999999999999998
Feature 14308,1.6501951320564826e-15,1.0
Feature 14309,2.3112824785378257e-15,1.0000000000000002
Feature 14310,-3.376087288519226e-15,1.0
Feature 14311,-1.2883128907116192e-14,1.0
Feature 14312,1.2188230223066718e-14,1.0
Feature 14313,-7.694854854311085e-15,0.9999999999999998
Feature 14314,-5.851884633433325e-15,0.9999999999999999
Feature 14315,6.612008920179526e-15,1.0
Feature 14316,2.5666337742016118e-15,0.9999999999999999
Feature 14317,1.2059040634746701e-14,1.0
Feature 14318,1.6358631621022306e-14,0.9999999999999994
Feature 14319,2.2502202121834424e-15,0.9999999999999998
Feature 14320,-7.765505410423596e-15,0.9999999999999997
Feature 14321,-4.711887445875039e-15,1.0000000000000002
Feature 14322,1.041994773293647e-14,0.9999999999999994
Feature 14323,-1.2386051780181746e-14,0.9999999999999999
Feature 14324,1.0556202376867738e-14,1.0
Feature 14325,-1.269994210805304e-14,1.0000000000000004
Feature 14326,-2.2890780180453227e-15,0.9999999999999999
Feature 14327,2.866393990850404e-15,1.0
Feature 14328,-1.3453884471139398e-15,1.0
Feature 14329,1.6784553545014868e-15,1.0000000000000004
Feature 14330,-3.8555017764255436e-16,1.0
Feature 14331,-2.6907768942278796e-15,1.0
Feature 14332,9.144200548276289e-15,1.0000000000000002
Feature 14333,-1.7360355577331823e-14,1.0
Feature 14334,-9.409140133698202e-15,1.0
Feature 14335,1.447446566014345e-14,1.0000000000000002
Feature 14336,1.907565015037769e-15,0.9999999999999997
Feature 14337,-5.7562540592667495e-15,0.9999999999999999
Feature 14338,-7.0953344210135e-15,1.0000000000000002
Feature 14339,-1.2111523905001707e-17,0.9999999999999997
Feature 14340,4.168382810638088e-15,1.0
Feature 14341,-1.5810837487735666e-14,1.0
Feature 14342,-7.000460817090987e-15,1.0
Feature 14343,3.968038019376185e-15,1.0000000000000002
Feature 14344,3.778795458360533e-15,1.0
Feature 14345,-1.1218803663837207e-14,0.9999999999999999
Feature 14346,1.8838466140571407e-15,1.0000000000000002
Feature 14347,1.8530631574652613e-15,1.0
Feature 14348,2.1730092472890565e-15,0.9999999999999999
Feature 14349,-1.0246601547046133e-14,0.9999999999999997
Feature 14350,4.354900278775114e-14,0.9999999999999999
Feature 14351,3.8037754764145985e-15,1.0000000000000002
Feature 14352,4.834516625413182e-16,0.9999999999999996
Feature 14353,-1.09942358247653e-14,1.0000000000000004
Feature 14354,9.453549054683209e-15,1.0
Feature 14355,2.1104330404465474e-15,1.0
Feature 14356,-5.046468293750712e-18,1.0
Feature 14357,1.3706207885826933e-15,1.0000000000000002
Feature 14358,-8.552754464248705e-15,0.9999999999999999
Feature 14359,-8.114721016351145e-16,0.9999999999999997
Feature 14360,-2.5726895361541127e-14,0.9999999999999999
Feature 14361,-1.4924173008523668e-14,1.0
Feature 14362,-2.104881925323422e-15,1.0000000000000002
Feature 14363,1.8550817447827618e-15,1.0000000000000002
Feature 14364,-2.361747161475333e-16,1.0
Feature 14365,3.108624468950438e-16,0.9999999999999998
Feature 14366,-1.2398163304086748e-14,1.0000000000000007
Feature 14367,-2.0168210535974717e-15,1.0
Feature 14368,-2.816938601571647e-15,1.0
Feature 14369,-2.3809237409915857e-15,1.0000000000000002
Feature 14370,5.490557503600774e-15,1.0
Feature 14371,-8.447787923738691e-16,1.0
Feature 14372,-4.360148605800615e-15,0.9999999999999996
Feature 14373,7.106436651259753e-15,0.9999999999999999
Feature 14374,1.2111523905001707e-17,1.0000000000000002
Feature 14375,-7.246223822996646e-15,1.0000000000000002
Feature 14376,3.927161626196804e-15,1.0
Feature 14377,-1.176836406102666e-14,1.0
Feature 14378,2.149795493137803e-16,1.0
Feature 14379,3.8575203637430436e-15,0.9999999999999999
Feature 14380,4.9084473859166295e-15,0.9999999999999999
Feature 14381,6.762267513625953e-15,1.0
Feature 14382,1.3867694871226955e-15,0.9999999999999999
Feature 14383,-4.2551820652906e-15,1.0000000000000002
Feature 14384,-1.836914458925259e-15,0.9999999999999999
Feature 14385,-7.759701971885781e-15,1.0000000000000002
Feature 14386,1.290482872077932e-14,0.9999999999999997
Feature 14387,-7.556581623062315e-15,1.0
Feature 14388,-7.201310255182265e-15,1.0
Feature 14389,-1.838933046242759e-15,1.0
Feature 14390,1.8025984745277544e-15,1.0000000000000004
Feature 14391,-9.467174519076335e-16,0.9999999999999997
Feature 14392,2.2587992082828183e-15,1.0
Feature 14393,1.7763568394002505e-15,0.9999999999999998
Feature 14394,8.025903174381132e-15,0.9999999999999999
Feature 14395,-8.059714511949261e-15,0.9999999999999999
Feature 14396,-7.468899236458398e-15,1.0
Feature 14397,2.127086385815925e-15,0.9999999999999999
Feature 14398,-1.3284512379030389e-14,0.9999999999999999
Feature 14399,6.164765667645869e-15,0.9999999999999999
Feature 14400,6.3232247720696414e-15,0.9999999999999999
Feature 14401,9.338994224415067e-15,0.9999999999999999
Feature 14402,2.291096605362823e-16,0.9999999999999999
Feature 14403,1.6754274735252363e-15,1.0
Feature 14404,-9.876506178553189e-15,0.9999999999999999
Feature 14405,5.10702591327572e-15,0.9999999999999997
Feature 14406,-5.4733995114020214e-15,1.0
Feature 14407,1.020395888996394e-15,1.0
Feature 14408,-5.3300798118595014e-15,1.0
Feature 14409,2.668572433735376e-15,0.9999999999999993
Feature 14410,-1.9661040472452774e-15,1.0000000000000002
Feature 14411,-7.040327916611618e-15,1.0
Feature 14412,-1.2151895651351713e-15,1.0
Feature 14413,-5.943730356379588e-15,1.0
Feature 14414,2.4586393527153466e-15,0.9999999999999999
Feature 14415,-8.912063006763756e-15,0.9999999999999999
Feature 14416,-1.70166910865274e-15,1.0000000000000004
Feature 14417,1.460649782943206e-14,0.9999999999999999
Feature 14418,-1.2323475573339237e-15,0.9999999999999997
Feature 14419,3.4215055031629826e-16,1.0
Feature 14420,-3.865594713013045e-16,1.0
Feature 14421,5.581393932888287e-16,0.9999999999999998
Feature 14422,-4.021025936460567e-15,1.0
Feature 14423,2.221455342909063e-15,0.9999999999999999
Feature 14424,1.2121616841589209e-15,0.9999999999999998
Feature 14425,5.348877906253723e-15,1.0
Feature 14426,-9.513128920976302e-15,0.9999999999999998
Feature 14427,8.795994236007491e-15,1.0
Feature 14428,-2.9678280035547933e-15,0.9999999999999997
Feature 14429,5.490557503600774e-16,0.9999999999999999
Feature 14430,-3.2751579226442118e-15,1.0
Feature 14431,-1.4796245037277087e-15,0.9999999999999999
Feature 14432,5.087344686930092e-15,1.0000000000000002
Feature 14433,-3.3155296689942175e-15,0.9999999999999999
Feature 14434,-1.6067955047302265e-15,1.0000000000000002
Feature 14435,-2.2577899146240683e-15,0.9999999999999998
Feature 14436,4.1370947072168335e-15,1.0
Feature 14437,8.839393863333747e-15,1.0
Feature 14438,-3.552713678800501e-16,1.0000000000000002
Feature 14439,-2.042810365310288e-15,0.9999999999999999
Feature 14440,-1.7400222676852453e-15,1.0000000000000002
Feature 14441,-5.95886976126084e-15,1.0000000000000002
Feature 14442,-2.391016677579087e-15,0.9999999999999999
Feature 14443,9.129565790224413e-15,1.0000000000000002
Feature 14444,-1.6711884401584857e-14,0.9999999999999999
Feature 14445,1.2030780412301696e-15,1.0
Feature 14446,1.0650066687131501e-14,1.0
Feature 14447,-8.569912456447458e-15,0.9999999999999996
Feature 14448,-6.52609279747842e-15,1.0000000000000002
Feature 14449,-2.9955835791704222e-15,0.9999999999999999
Feature 14450,-1.6265776604417293e-14,1.0000000000000002
Feature 14451,-7.924342999969398e-15,1.0000000000000002
Feature 14452,6.605070026275619e-15,0.9999999999999998
Feature 14453,3.2236839460479544e-15,0.9999999999999996
Feature 14454,-4.760838188324421e-15,1.0
Feature 14455,-8.696326487205914e-15,1.0
Feature 14456,-2.5898475283528653e-15,0.9999999999999998
Feature 14457,1.9267415945540218e-15,0.9999999999999999
Feature 14458,4.788089117110675e-15,1.0
Feature 14459,-5.39164672504326e-15,1.0000000000000004
Feature 14460,7.512172702077308e-15,1.0000000000000002
Feature 14461,5.252364200135741e-15,0.9999999999999996
Feature 14462,-4.154252699415586e-15,1.0
Feature 14463,-3.3801244631542266e-15,1.0000000000000002
Feature 14464,-3.962486904253058e-15,1.0
Feature 14465,-1.658269481326484e-14,1.0
Feature 14466,9.888049974775144e-15,0.9999999999999999
Feature 14467,-2.379662123918148e-15,0.9999999999999997
Feature 14468,-1.5845910442377234e-16,0.9999999999999999
Feature 14469,-1.0133308333851428e-15,0.9999999999999999
Feature 14470,2.0593848596125757e-15,1.0
Feature 14471,-2.381933034650336e-16,1.0
Feature 14472,6.075947825675857e-15,1.0000000000000004
Feature 14473,3.806551033976162e-15,1.0
Feature 14474,-1.4725594481164576e-15,0.9999999999999999
Feature 14475,8.14878467733396e-15,0.9999999999999996
Feature 14476,8.684971933544974e-16,1.0
Feature 14477,2.303208129267825e-15,1.0000000000000004
Feature 14478,-3.693005497366771e-15,0.9999999999999996
Feature 14479,-1.2257871485520478e-15,1.0
Feature 14480,-2.3348999501525793e-14,1.0
Feature 14481,-3.9463382057130566e-15,1.0
Feature 14482,9.812352950368883e-15,1.0000000000000002
Feature 14483,-1.1591737670745385e-15,1.0000000000000002
Feature 14484,-4.8774116059100625e-15,0.9999999999999999
Feature 14485,-1.7501152042727468e-15,1.0000000000000002
Feature 14486,-1.6416161359571066e-14,1.0000000000000002
Feature 14487,-8.679925465251224e-16,0.9999999999999998
Feature 14488,-1.0911978391577163e-14,0.9999999999999997
Feature 14489,-4.5721002741381444e-15,1.0
Feature 14490,-8.518438479851201e-16,1.0000000000000002
Feature 14491,-4.880944133715688e-15,0.9999999999999999
Feature 14492,-5.587449694840788e-15,1.0000000000000002
Feature 14493,2.5434200200503587e-16,0.9999999999999999
Feature 14494,-4.557465516086267e-15,1.0000000000000002
Feature 14495,-9.813362244027634e-15,1.0000000000000002
Feature 14496,-1.1524114995609125e-14,1.0000000000000002
Feature 14497,2.6564609098303746e-14,0.9999999999999999
Feature 14498,-4.438873511183126e-15,0.9999999999999999
Feature 14499,3.597122599785507e-15,0.9999999999999999
Feature 14500,-5.067411137169777e-15,1.0000000000000002
Feature 14501,7.493500769390432e-15,1.0
Feature 14502,-3.11972669919669e-15,0.9999999999999997
Feature 14503,1.035838081975271e-14,0.9999999999999999
Feature 14504,1.2020687475714196e-15,1.0
Feature 14505,-1.198031572936419e-15,0.9999999999999999
Feature 14506,-2.2123716999803118e-15,0.9999999999999999
Feature 14507,-1.2863447680770563e-15,0.9999999999999996
Feature 14508,-1.2752425378308048e-14,0.9999999999999997
Feature 14509,5.546068654832032e-16,1.0000000000000004
Feature 14510,-3.2398326445879566e-16,1.0
Feature 14511,2.4021189078253387e-15,1.0000000000000004
Feature 14512,4.18352221551934e-15,1.0000000000000002
Feature 14513,-9.109884563878784e-15,1.0000000000000002
Feature 14514,-4.154757346244961e-15,1.0
Feature 14515,3.3003902641129653e-15,1.0000000000000002
Feature 14516,1.0035406848952665e-14,0.9999999999999999
Feature 14517,1.032255089486708e-15,1.0
Feature 14518,5.046815238445907e-15,1.0
Feature 14519,-2.593884702987866e-16,0.9999999999999996
Feature 14520,-3.249925581175458e-16,0.9999999999999999
Feature 14521,5.244289850865739e-15,1.0000000000000002
Feature 14522,6.139533326177115e-15,1.0000000000000002
Feature 14523,3.5638159090467525e-14,0.9999999999999994
Feature 14524,-1.1039149392579682e-14,1.0000000000000002
Feature 14525,-2.432397717587843e-16,1.0
Feature 14526,-4.016988761825566e-15,1.0
Feature 14527,-5.419906947488264e-16,1.0000000000000002
Feature 14528,-3.032826515178303e-14,1.0
Feature 14529,1.2630300845599281e-14,0.9999999999999999
Feature 14530,-1.455729476356799e-14,1.0
Feature 14531,8.57899609937621e-16,1.0
Feature 14532,4.761847481983171e-15,0.9999999999999997
Feature 14533,-2.248706271695317e-15,0.9999999999999999
Feature 14534,-2.7402322835066365e-15,1.0
Feature 14535,7.736235894319841e-15,1.0
Feature 14536,5.003194828131799e-15,0.9999999999999999
Feature 14537,-1.2707007163664292e-15,0.9999999999999997
Feature 14538,-1.503443834074212e-14,1.0000000000000002
Feature 14539,-2.5396529103201407e-15,1.0000000000000002
Feature 14540,-6.23945339839338e-15,1.0
Feature 14541,2.821480423036023e-15,0.9999999999999999
Feature 14542,9.814371537686384e-15,1.0000000000000004
Feature 14543,-3.059263700952189e-15,1.0
Feature 14544,5.352284272352005e-15,0.9999999999999997
Feature 14545,-2.6625166717828753e-15,0.9999999999999999
Feature 14546,6.423144844285905e-15,0.9999999999999999
Feature 14547,5.2281411523257374e-15,1.0000000000000002
Feature 14548,1.765254609153999e-15,0.9999999999999998
Feature 14549,1.7602081408602483e-15,1.0000000000000002
Feature 14550,-1.970141221880278e-15,1.0
Feature 14551,1.2097898440608581e-14,0.9999999999999999
Feature 14552,2.4303791302703427e-15,1.0
Feature 14553,6.918708030732226e-15,1.0
Feature 14554,2.1844647303158704e-14,0.9999999999999999
Feature 14555,-9.483323217616338e-15,0.9999999999999999
Feature 14556,1.8054244967722546e-14,1.0000000000000002
Feature 14557,-8.589089035963711e-16,0.9999999999999997
Feature 14558,4.105806603795579e-15,0.9999999999999999
Feature 14559,5.337144867470752e-15,1.0
Feature 14560,-2.888194733879407e-14,1.0000000000000002
Feature 14561,-8.950416165796263e-15,0.9999999999999999
Feature 14562,-1.3511414209688155e-14,1.0000000000000002
Feature 14563,-6.231379049123378e-15,1.0000000000000002
Feature 14564,1.1493836185846621e-14,1.0
Feature 14565,7.428401328401047e-15,0.9999999999999997
Feature 14566,-1.3058241356909342e-14,0.9999999999999996
Feature 14567,-1.468522273481457e-15,0.9999999999999999
Feature 14568,1.2030780412301696e-15,1.0
Feature 14569,1.4289705782291859e-15,1.0000000000000002
Feature 14570,-6.022959908591474e-16,1.0000000000000004
Feature 14571,-2.4692369361322233e-15,0.9999999999999997
Feature 14572,7.628241472833575e-15,1.0
Feature 14573,-9.687579021805898e-15,1.0
Feature 14574,1.5339245025684662e-14,0.9999999999999996
Feature 14575,1.0019258150412663e-14,0.9999999999999997
Feature 14576,-3.2297397080004555e-16,0.9999999999999999
Feature 14577,-2.785650498150393e-16,0.9999999999999999
Feature 14578,-8.830625624673355e-15,1.0
Feature 14579,-1.0243825989484569e-14,1.0
Feature 14580,-6.304048192553389e-15,1.0000000000000002
Feature 14581,2.049875420921539e-15,0.9999999999999997
Feature 14582,8.946378991161261e-15,0.9999999999999997
Feature 14583,-8.018838118769881e-16,1.0
Feature 14584,-4.7578103073481705e-15,0.9999999999999999
Feature 14585,-5.7766922558564395e-15,1.0000000000000002
Feature 14586,-2.3874841497734616e-15,1.0
Feature 14587,9.24765314829818e-17,1.0000000000000004
Feature 14588,9.711423584493869e-15,1.0000000000000002
Feature 14589,-1.0764116870570268e-15,1.0
Feature 14590,-1.8649728226385128e-14,1.0
Feature 14591,-2.6130612825041183e-15,0.9999999999999999
Feature 14592,1.9400642708495236e-14,0.9999999999999997
Feature 14593,2.62416351275037e-17,1.0
Feature 14594,4.9374645786056966e-15,1.0000000000000004
Feature 14595,-1.4649897456758315e-15,1.0000000000000002
Feature 14596,-9.406616899551326e-16,1.0
Feature 14597,-6.213211763265876e-15,0.9999999999999997
Feature 14598,1.2757471846601798e-15,0.9999999999999996
Feature 14599,6.758230338990953e-15,1.0000000000000002
Feature 14600,2.8592027735318094e-15,0.9999999999999999
Feature 14601,-4.297572398958106e-15,0.9999999999999999
Feature 14602,6.193025890090873e-15,1.0000000000000002
Feature 14603,1.972765385393028e-14,0.9999999999999999
Feature 14604,2.984481348924171e-15,1.0000000000000002
Feature 14605,1.0223135469480191e-14,1.0
Feature 14606,4.634676480980653e-15,0.9999999999999997
Feature 14607,-8.404640619827123e-15,0.9999999999999997
Feature 14608,3.4568307812192375e-16,0.9999999999999998
Feature 14609,5.4747084391157134e-15,1.0
Feature 14610,6.9419217848834784e-15,1.0
Feature 14611,7.829090910924854e-15,0.9999999999999999
Feature 14612,7.991587189983627e-15,1.0000000000000002
Feature 14613,-8.780854831126238e-17,1.0
Feature 14614,-1.3199037822304986e-14,0.9999999999999999
Feature 14615,-5.6540630763182975e-15,0.9999999999999997
Feature 14616,1.2757471846601798e-15,1.0000000000000002
Feature 14617,-4.9773316781263264e-15,1.0000000000000002
Feature 14618,5.778206196344564e-16,1.0
Feature 14619,-1.2585891924614274e-15,0.9999999999999997
Feature 14620,4.1381040008755836e-17,1.0000000000000002
Feature 14621,-1.5395765470574672e-14,1.0
Feature 14622,-1.127381016823909e-14,0.9999999999999999
Feature 14623,1.057537895638399e-14,1.0
Feature 14624,-3.851464601790543e-15,1.0
Feature 14625,9.299631771723811e-15,1.0
Feature 14626,4.673029640013159e-16,1.0
Feature 14627,-2.6629740079719964e-15,1.0000000000000004
Feature 14628,-3.725302894446775e-15,1.0000000000000002
Feature 14629,-3.916564042779927e-15,0.9999999999999999
Feature 14630,7.977457078761125e-15,1.0
Feature 14631,-2.4243233683178418e-15,1.0
Feature 14632,6.116319572025862e-16,0.9999999999999997
Feature 14633,-2.701879124474131e-15,1.0
